indexes,labels,dist_euclid,dist_cos
23777,6,165.791,0.6115572
23778,0,174.35658,0.5130176
23779,5,149.7499,0.8965249
23780,7,199.29898,0.29747263
23781,9,146.63757,0.6730384
23782,4,139.13681,0.9136681
23783,7,138.67625,0.91818994
23784,4,141.75375,0.81929034
23785,6,114.46947,0.88251734
23786,7,142.40916,0.7554538
23787,0,153.10637,0.68755835
23788,3,170.9926,0.62879133
23789,8,153.81927,0.6902322
23790,3,142.48666,0.7778417
23791,7,120.91281,0.87268114
23792,4,157.83427,0.5725224
23793,9,202.21661,0.40811887
23794,3,169.7329,0.661481
23795,4,138.23952,0.8846703
23796,0,158.0116,0.63344854
23797,6,134.23523,0.85579675
23798,3,203.21077,0.48207477
23799,7,129.2627,0.8822768
23800,8,163.19104,0.65546316
23801,0,222.44287,0.3622045
23802,9,160.67311,0.52916014
23803,2,138.13602,0.78413296
23804,9,162.07422,0.7255148
23805,6,115.950966,0.83607346
23806,0,155.39214,0.76348597
23807,9,157.95871,0.67546546
23808,7,125.58984,0.891282
23809,7,159.29478,0.68258685
23810,2,192.76509,0.4645732
23811,8,156.13612,0.67617756
23812,3,149.95016,0.71428347
23813,3,159.55095,0.71068573
23814,3,152.34119,0.7191679
23815,5,161.41574,0.76344883
23816,5,136.6286,0.8753516
23817,3,142.25978,0.7634501
23818,3,161.44258,0.70896804
23819,1,160.39914,0.70326304
23820,3,163.61203,0.6208859
23821,9,211.13449,0.38881236
23822,7,145.20422,0.6821367
23823,9,168.54889,0.6602128
23824,4,209.01761,0.3577292
23825,9,182.45828,0.48174644
23826,1,217.85648,0.44913912
23827,4,124.16726,0.8931637
23828,5,205.50742,0.43568146
23829,0,155.80365,0.73862386
23830,2,151.44078,0.6633891
23831,3,153.38947,0.8112448
23832,1,161.14421,0.7336629
23833,0,179.50267,0.5940479
23834,0,144.73526,0.7644525
23835,0,157.81564,0.76400256
23836,5,131.00356,0.89156514
23837,4,165.38159,0.79682267
23838,4,178.33865,0.6228125
23839,7,152.28064,0.8018432
23840,4,170.5069,0.67024666
23841,9,163.44191,0.5393077
23842,0,185.29037,0.47312042
23843,0,162.78047,0.70287853
23844,8,175.13692,0.6884437
23845,3,169.22496,0.6838312
23846,4,137.90869,0.9088945
23847,5,207.60315,0.48682857
23848,1,164.6305,0.62563115
23849,1,173.77184,0.6460231
23850,3,175.26974,0.44487575
23851,0,154.80481,0.7539169
23852,8,206.30453,0.4139099
23853,4,233.88582,0.3220534
23854,2,134.31369,0.8492705
23855,3,180.20703,0.5449145
23856,7,177.49937,0.53552634
23857,3,164.42485,0.5851653
23858,8,160.0967,0.63812375
23859,7,180.4973,0.6727013
23860,6,179.22713,0.74642056
23861,8,169.14421,0.6185791
23862,0,215.20375,0.46691707
23863,3,200.41995,0.40045378
23864,3,139.68521,0.79830045
23865,7,127.3027,0.78435314
23866,6,169.68889,0.61917055
23867,2,160.35524,0.67261666
23868,9,150.47153,0.690681
23869,0,165.98074,0.7061038
23870,3,140.77853,0.76930124
23871,4,134.40515,0.914044
23872,5,167.06958,0.59933984
23873,1,138.97725,0.7899104
23874,6,131.6967,0.8289776
23875,4,142.90533,0.7951619
23876,5,189.82045,0.6468521
23877,9,192.85013,0.5562293
23878,4,150.27371,0.75223696
23879,8,182.3277,0.47759703
23880,9,194.66399,0.37996736
23881,7,141.1227,0.90630877
23882,6,131.1926,0.78234506
23883,6,159.70062,0.6666691
23884,5,160.31415,0.69653076
23885,4,167.86107,0.71582645
23886,3,168.89305,0.7679724
23887,3,192.99948,0.6003938
23888,0,150.66565,0.8136523
23889,3,191.40515,0.5577
23890,2,144.0786,0.7264535
23891,5,125.31898,0.8797258
23892,9,164.89366,0.7435593
23893,6,166.36632,0.66514903
23894,9,152.20747,0.5998769
23895,1,185.83122,0.58003867
23896,7,198.86226,0.49044582
23897,3,164.98688,0.6752723
23898,4,215.3973,0.36457795
23899,2,140.71085,0.703409
23900,9,168.91786,0.5867431
23901,4,227.4172,0.4302431
23902,2,150.46312,0.58967966
23903,6,150.04811,0.6733474
23904,1,165.50873,0.6969507
23905,2,150.24664,0.77215254
23906,0,172.01073,0.62600774
23907,4,184.33759,0.51694214
23908,8,156.08682,0.6850591
23909,0,196.11241,0.59761447
23910,7,132.03683,0.8367664
23911,7,157.79575,0.65388733
23912,0,150.49644,0.6820422
23913,3,150.6516,0.73861533
23914,8,173.31674,0.7393247
23915,0,156.57237,0.6590058
23916,4,143.78398,0.82079595
23917,9,150.05917,0.75293493
23918,6,125.018,0.8932893
23919,4,160.81648,0.7631449
23920,3,156.48305,0.6559057
23921,0,185.39136,0.6471014
23922,1,183.82585,0.5955468
23923,0,157.59415,0.6020951
23924,0,155.12288,0.77144843
23925,6,148.50256,0.70227736
23926,7,206.31563,0.48804337
23927,4,164.65793,0.6502596
23928,2,187.65636,0.4435572
23929,4,163.08583,0.61061996
23930,3,182.3434,0.5499854
23931,0,213.2029,0.29283816
23932,4,154.14507,0.71984
23933,5,202.51233,0.4362424
23934,6,180.8036,0.54231906
23935,9,177.80536,0.5825458
23936,4,142.5485,0.80061257
23937,7,125.0747,0.92964435
23938,8,187.00273,0.66297764
23939,3,185.387,0.5738997
23940,1,186.42749,0.42038825
23941,7,117.56987,0.7657692
23942,7,158.98138,0.6934776
23943,1,162.3417,0.70667285
23944,7,156.34082,0.636946
23945,5,196.53702,0.533725
23946,8,161.66571,0.6113001
23947,6,127.64971,0.848326
23948,6,117.133644,0.8646142
23949,4,160.25806,0.6045637
23950,2,147.55031,0.7715712
23951,8,156.82703,0.7022098
23952,6,123.94238,0.88443804
23953,3,210.15288,0.42028353
23954,3,134.71346,0.70904404
23955,8,164.59787,0.6538015
23956,7,190.72205,0.70278543
23957,6,176.22975,0.72696245
23958,0,168.88306,0.75808007
23959,2,124.95196,0.8549913
23960,3,137.89632,0.7618429
23961,0,210.30933,0.40832585
23962,6,116.998375,0.86387044
23963,9,166.30612,0.71507186
23964,9,178.90675,0.47222775
23965,5,182.15263,0.5762056
23966,4,130.64098,0.7954457
23967,1,152.52232,0.6751567
23968,0,159.98355,0.5998067
23969,6,129.97617,0.88746506
23970,2,188.16902,0.52275574
23971,7,111.60731,0.8749136
23972,5,152.78683,0.78546
23973,7,170.37822,0.6417524
23974,0,172.67876,0.5797012
23975,7,192.90872,0.48969606
23976,4,137.99982,0.7822798
23977,0,172.63766,0.66576016
23978,6,203.75009,0.4677785
23979,4,144.73099,0.90604246
23980,8,174.4783,0.77444786
23981,0,155.30005,0.72104937
23982,4,148.33592,0.8143393
23983,3,166.85075,0.68038696
23984,9,169.56514,0.5698106
23985,9,188.38235,0.52345574
23986,7,184.36534,0.5800807
23987,4,176.75266,0.676992
23988,2,145.87193,0.6916249
23989,9,162.4133,0.6721627
23990,9,176.95299,0.45517734
23991,2,154.32054,0.7731621
23992,0,179.56465,0.58470684
23993,4,122.96887,0.8466734
23994,7,173.15,0.63430923
23995,6,198.30034,0.564494
23996,0,166.63338,0.52019864
23997,8,221.22913,0.3903793
23998,1,167.44693,0.67125136
23999,8,160.65073,0.7323954
24000,2,199.95503,0.44954655
24001,4,151.94453,0.7354553
24002,8,149.47147,0.6784521
24003,9,150.9708,0.66083956
24004,3,172.25652,0.59640306
24005,7,189.52757,0.56160265
24006,8,185.8059,0.5555237
24007,3,164.02249,0.7220801
24008,6,176.37721,0.5872519
24009,0,194.27794,0.5151779
24010,8,158.17488,0.6081273
24011,1,169.91978,0.69101995
24012,5,235.80429,0.42474812
24013,3,175.78946,0.6273972
24014,0,159.86801,0.71602494
24015,6,156.98769,0.7265619
24016,3,176.1136,0.6337025
24017,0,138.44875,0.78678036
24018,5,140.22124,0.8927442
24019,5,180.81174,0.50319767
24020,4,146.98582,0.7094535
24021,8,157.74454,0.65580887
24022,4,192.60834,0.54536945
24023,7,110.809074,0.83731645
24024,6,129.8819,0.7425299
24025,2,138.87029,0.81368506
24026,3,151.29645,0.7881779
24027,0,146.22333,0.75049436
24028,4,197.89577,0.5843559
24029,3,157.02454,0.74919456
24030,0,150.33101,0.704733
24031,0,199.3255,0.5017984
24032,8,196.71388,0.41829705
24033,4,130.61096,0.8669146
24034,8,158.13333,0.54883313
24035,0,137.30904,0.77243245
24036,0,148.5779,0.8141804
24037,6,184.1444,0.60909283
24038,0,170.29855,0.61904526
24039,7,178.11166,0.68818945
24040,4,195.37057,0.5144334
24041,7,121.78623,0.88191885
24042,2,153.64816,0.7560531
24043,4,124.98462,0.84229064
24044,3,164.56902,0.594674
24045,8,174.30295,0.75595546
24046,0,175.90279,0.517518
24047,9,180.94368,0.5836719
24048,0,158.88686,0.6082839
24049,5,145.85548,0.78912395
24050,8,154.72519,0.74436957
24051,7,124.22317,0.8974716
24052,0,159.92252,0.4811659
24053,4,192.08806,0.48830903
24054,1,153.96178,0.6777697
24055,0,150.21303,0.789405
24056,4,147.06212,0.7162854
24057,4,152.21385,0.71468574
24058,2,158.30885,0.71814585
24059,0,159.06671,0.7607209
24060,8,186.33647,0.5792136
24061,5,149.18068,0.838487
24062,5,157.41716,0.6847507
24063,4,178.11977,0.6602924
24064,4,183.03183,0.5744155
24065,6,147.09093,0.8429599
24066,0,150.17374,0.7067964
24067,4,192.19633,0.61222184
24068,7,135.18735,0.7810162
24069,0,175.4761,0.44192663
24070,0,159.26506,0.6866696
24071,8,169.32837,0.72761244
24072,9,157.01357,0.5866334
24073,3,130.83113,0.8521963
24074,4,195.9743,0.58366674
24075,9,152.09729,0.6923336
24076,7,128.37595,0.8945205
24077,0,192.22176,0.37596393
24078,7,150.64268,0.8958952
24079,0,186.42317,0.6081283
24080,0,182.08932,0.35600471
24081,4,119.47503,0.89585173
24082,4,176.32341,0.654164
24083,9,202.03212,0.40019277
24084,5,138.92648,0.8624464
24085,0,128.61627,0.81224364
24086,0,178.6464,0.49076298
24087,1,150.05865,0.7777144
24088,1,134.79025,0.85728437
24089,7,130.04573,0.87468874
24090,8,160.89445,0.6635175
24091,4,208.52718,0.32277024
24092,8,153.64352,0.6967835
24093,0,160.75398,0.641945
24094,5,148.94331,0.807035
24095,9,164.4272,0.7025453
24096,8,176.95087,0.55711925
24097,3,209.9045,0.46435255
24098,4,163.33905,0.6391749
24099,6,189.42075,0.5254133
24100,4,173.46814,0.70053375
24101,9,148.55864,0.7435326
24102,7,110.407455,0.91085654
24103,7,124.21626,0.83291566
24104,4,138.06995,0.91690177
24105,3,139.94164,0.802531
24106,8,169.00429,0.7279968
24107,7,123.4385,0.75775754
24108,0,200.50768,0.47931668
24109,5,200.13486,0.47965372
24110,9,141.56851,0.81906414
24111,3,141.69022,0.8671071
24112,3,165.80643,0.6359932
24113,7,145.18558,0.63376915
24114,3,141.99516,0.672459
24115,7,118.95375,0.8813758
24116,2,185.54337,0.45687333
24117,3,186.01465,0.48408723
24118,9,158.31847,0.7878536
24119,8,167.54832,0.68231815
24120,5,188.49805,0.54092664
24121,4,157.148,0.65418506
24122,4,138.80641,0.905776
24123,7,118.76962,0.8669129
24124,8,154.57298,0.68896323
24125,0,147.54169,0.7603389
24126,2,138.04184,0.83488756
24127,0,200.1396,0.39835232
24128,5,136.2746,0.8719218
24129,4,150.51138,0.7447356
24130,3,177.34299,0.61069167
24131,0,184.74107,0.5089179
24132,8,219.9354,0.47571546
24133,5,156.77649,0.6080861
24134,2,156.12868,0.6234488
24135,1,135.27522,0.86134744
24136,0,199.24805,0.53247327
24137,0,175.02176,0.51480293
24138,8,187.77655,0.50160944
24139,0,159.43564,0.7791494
24140,4,183.10013,0.578056
24141,2,142.58702,0.81513697
24142,4,140.68085,0.82396203
24143,7,164.61987,0.6562235
24144,7,135.78082,0.9037964
24145,5,139.78027,0.7700581
24146,8,179.42271,0.6252887
24147,4,154.52095,0.6349881
24148,8,179.1527,0.6883412
24149,3,132.9389,0.8310415
24150,5,149.6835,0.75334716
24151,1,169.6506,0.7355482
24152,0,198.5933,0.3608658
24153,3,160.2053,0.76709557
24154,3,148.17772,0.7098545
24155,3,144.9226,0.74656063
24156,4,135.06506,0.86178267
24157,0,209.42662,0.47990388
24158,4,134.41687,0.8823473
24159,3,146.03441,0.8185517
24160,3,152.69753,0.6835824
24161,1,132.1914,0.7961603
24162,1,149.02966,0.7160505
24163,0,184.16968,0.59980184
24164,4,152.6625,0.7237377
24165,9,185.11087,0.5942664
24166,3,151.56648,0.80693257
24167,0,154.48285,0.74370223
24168,3,187.14201,0.58691823
24169,8,160.53894,0.70928955
24170,9,185.50833,0.6234285
24171,0,172.66689,0.53361565
24172,9,145.1406,0.77129054
24173,8,207.60283,0.27782476
24174,6,168.49193,0.5514235
24175,4,182.36499,0.6852516
24176,0,151.82083,0.73935366
24177,0,160.64925,0.615914
24178,8,150.56242,0.6595072
24179,9,147.96133,0.6646745
24180,5,166.52283,0.71727026
24181,8,166.5979,0.69566375
24182,0,175.1685,0.5719019
24183,6,201.2094,0.31225473
24184,9,182.1091,0.52053064
24185,6,120.19954,0.80420464
24186,4,121.15077,0.8279684
24187,9,175.63281,0.50314456
24188,5,219.04507,0.3727364
24189,3,184.8054,0.55097866
24190,4,127.30606,0.8836959
24191,0,148.12202,0.7196327
24192,3,163.20886,0.6726512
24193,3,169.57045,0.6598079
24194,3,200.89012,0.45957467
24195,6,131.44354,0.80741876
24196,9,160.07593,0.69550765
24197,7,143.18436,0.7057443
24198,5,167.71848,0.7109763
24199,3,156.26411,0.6931753
24200,8,154.87721,0.5782886
24201,3,121.89955,0.82700765
24202,4,208.36642,0.5516358
24203,0,147.93585,0.76415604
24204,3,139.72678,0.82284427
24205,4,150.76581,0.6806192
24206,7,152.87126,0.6737518
24207,8,185.61731,0.30356026
24208,3,158.33952,0.6418334
24209,2,156.94856,0.6545803
24210,4,125.229614,0.8847986
24211,0,166.7703,0.6691607
24212,4,137.60823,0.7965375
24213,5,171.95535,0.61260664
24214,3,168.56812,0.6059911
24215,3,205.68855,0.44862854
24216,2,177.8705,0.55775297
24217,2,144.05136,0.80485845
24218,4,192.05307,0.50308806
24219,0,181.6102,0.4951948
24220,1,155.03654,0.72212785
24221,7,193.73505,0.51928973
24222,7,131.6742,0.912174
24223,9,193.82317,0.41970953
24224,3,144.08739,0.7020564
24225,7,109.70994,0.86314017
24226,7,117.47179,0.87721425
24227,5,124.654594,0.8438225
24228,0,194.2368,0.48707202
24229,4,156.72723,0.70470923
24230,6,124.36507,0.8343085
24231,4,161.98325,0.6635784
24232,8,157.73663,0.59625584
24233,6,149.21423,0.6927506
24234,3,190.7807,0.59293824
24235,7,178.87222,0.57336795
24236,3,171.49455,0.50901973
24237,6,148.10817,0.7115144
24238,0,194.32191,0.71462977
24239,4,158.04005,0.6026147
24240,9,187.93068,0.6059311
24241,4,122.341286,0.8749209
24242,4,133.60933,0.80197537
24243,4,206.8056,0.44300818
24244,8,176.44489,0.54576755
24245,5,132.21724,0.8431695
24246,8,176.84398,0.5129465
24247,6,134.53912,0.90160877
24248,5,129.80368,0.8940828
24249,1,174.56302,0.45854214
24250,4,126.13925,0.86228997
24251,5,132.92285,0.89399356
24252,4,133.9696,0.8655689
24253,4,148.60565,0.6556854
24254,3,155.40207,0.72797537
24255,8,156.78613,0.6569149
24256,7,147.90462,0.78558266
24257,0,182.40665,0.6273421
24258,0,151.75093,0.83684444
24259,5,176.76012,0.50865364
24260,1,134.33318,0.809281
24261,7,138.20451,0.7401999
24262,0,150.17557,0.64039433
24263,0,174.91692,0.49179557
24264,4,138.56195,0.7283065
24265,3,170.42918,0.6077359
24266,7,141.89781,0.74000865
24267,1,172.15353,0.5856686
24268,6,164.60677,0.5868318
24269,2,159.77538,0.7658192
24270,5,143.94063,0.7771733
24271,8,184.29895,0.44662133
24272,3,147.55411,0.763014
24273,3,159.41454,0.698145
24274,2,164.59192,0.78002244
24275,0,188.5617,0.3347336
24276,1,166.49753,0.7012359
24277,5,173.46362,0.6260682
24278,9,157.00584,0.73747915
24279,4,215.815,0.45346305
24280,1,171.39465,0.6267258
24281,8,155.0844,0.70626575
24282,3,188.65279,0.52635694
24283,3,173.92387,0.5555966
24284,6,110.87854,0.848499
24285,3,144.74597,0.8068677
24286,0,138.81346,0.69975495
24287,3,173.27992,0.56039226
24288,5,156.69476,0.67489
24289,3,183.11841,0.5638931
24290,5,181.95987,0.57472855
24291,5,213.2042,0.31061044
24292,0,185.71791,0.5514981
24293,5,129.68883,0.8936757
24294,4,212.42653,0.441101
24295,0,160.26207,0.6555157
24296,7,138.12123,0.76447463
24297,3,135.62807,0.8315023
24298,7,144.53448,0.6435628
24299,4,139.45943,0.81374115
24300,5,171.48997,0.6205858
24301,0,126.70916,0.826707
24302,7,115.0542,0.8531787
24303,4,124.3616,0.8709083
24304,6,132.99629,0.81050754
24305,1,183.5729,0.57330054
24306,0,207.04437,0.31919795
24307,1,148.57538,0.7352138
24308,7,129.51419,0.7364425
24309,3,150.8834,0.7765765
24310,8,173.69746,0.5295969
24311,7,129.23471,0.859281
24312,2,197.9845,0.49287072
24313,6,185.26762,0.478839
24314,8,162.14511,0.698076
24315,4,147.75992,0.69425154
24316,4,169.98953,0.5749291
24317,4,154.79108,0.79633677
24318,5,183.90195,0.4615108
24319,0,159.82045,0.6594003
24320,3,169.84235,0.59064174
24321,6,108.81088,0.8556423
24322,2,156.91487,0.73785067
24323,1,159.60901,0.8364388
24324,8,190.18933,0.55210423
24325,4,174.15605,0.6115969
24326,5,148.54134,0.8849571
24327,4,141.17784,0.70752525
24328,9,205.15865,0.45978108
24329,8,184.69629,0.5421172
24330,7,128.32295,0.9008158
24331,0,176.65611,0.602702
24332,2,160.83864,0.6052691
24333,7,114.352936,0.8627888
24334,0,159.23958,0.5565351
24335,0,149.18227,0.72261757
24336,9,181.57645,0.42248482
24337,6,133.70457,0.88009083
24338,3,173.12914,0.6725407
24339,8,167.6194,0.5051707
24340,6,205.30377,0.30188334
24341,4,122.24733,0.87819314
24342,5,176.84346,0.57819283
24343,0,166.00517,0.5497088
24344,0,182.21489,0.5398984
24345,6,128.73842,0.7939727
24346,2,168.25905,0.72633296
24347,4,155.57362,0.7293445
24348,0,161.18327,0.74374187
24349,8,196.95348,0.6030343
24350,3,135.76616,0.83837974
24351,0,128.44957,0.76068336
24352,2,141.51065,0.7624433
24353,9,175.85101,0.6833872
24354,4,155.89717,0.7764789
24355,5,175.84636,0.60948896
24356,8,188.51451,0.46700642
24357,8,180.81088,0.59714985
24358,3,122.05901,0.80921423
24359,7,144.58643,0.75741214
24360,4,151.734,0.70104724
24361,5,180.71048,0.5156492
24362,3,150.11449,0.7594539
24363,7,182.12827,0.58906746
24364,7,195.25809,0.38485238
24365,2,198.06024,0.5509882
24366,6,146.0091,0.7706303
24367,4,149.88254,0.7691179
24368,3,186.29733,0.5217488
24369,4,128.95804,0.8518935
24370,3,145.26166,0.7185707
24371,4,150.85432,0.7317567
24372,4,135.26207,0.7945243
24373,1,152.62802,0.75347936
24374,4,148.939,0.90224046
24375,0,164.39494,0.7255516
24376,5,180.22937,0.59931314
24377,4,140.2812,0.7157766
24378,4,147.71175,0.67616045
24379,3,169.172,0.73259056
24380,8,146.43463,0.7682552
24381,0,162.15585,0.672218
24382,5,163.2949,0.7052345
24383,5,147.70262,0.7583676
24384,2,166.29138,0.58567643
24385,3,173.72299,0.6564218
24386,7,131.52844,0.78871083
24387,6,221.1632,0.39906204
24388,4,168.6583,0.6756415
24389,4,165.97797,0.67736375
24390,0,153.76227,0.6861734
24391,0,171.71132,0.53763247
24392,7,126.64713,0.8946779
24393,1,153.24673,0.73339003
24394,2,188.6651,0.50330776
24395,3,152.46916,0.777835
24396,2,181.07846,0.64497674
24397,3,164.36288,0.72227985
24398,9,159.63504,0.6513775
24399,1,212.45767,0.3565762
24400,5,181.41187,0.5831084
24401,6,181.10431,0.6202895
24402,6,131.29623,0.8208374
24403,3,214.50572,0.46693373
24404,3,154.49406,0.7473194
24405,7,126.25844,0.9113646
24406,7,133.61716,0.9080877
24407,1,148.41672,0.8103912
24408,4,170.11722,0.6835562
24409,8,182.5289,0.55620396
24410,0,177.89455,0.572367
24411,3,146.91531,0.7428218
24412,7,137.08255,0.7806672
24413,0,183.71074,0.5924174
24414,8,148.41843,0.7528263
24415,5,157.46439,0.640648
24416,0,178.17006,0.6101706
24417,3,220.12447,0.40956002
24418,4,167.25804,0.6289501
24419,7,146.68149,0.6930167
24420,2,157.31953,0.801348
24421,4,145.76633,0.7446927
24422,9,166.41306,0.67658615
24423,0,171.12914,0.59512544
24424,4,164.52205,0.63568515
24425,4,177.59213,0.63964874
24426,9,164.47684,0.6008605
24427,5,189.67058,0.5083999
24428,3,134.19307,0.75647765
24429,0,178.08179,0.52961576
24430,3,139.626,0.7738197
24431,0,189.20158,0.44238415
24432,6,125.94104,0.8687061
24433,6,179.14572,0.4271966
24434,7,136.05626,0.82371193
24435,6,127.209625,0.8171035
24436,8,161.44467,0.6722371
24437,1,167.64337,0.5552064
24438,4,131.89594,0.7809209
24439,6,141.05348,0.8087624
24440,5,192.32512,0.4903229
24441,8,166.5386,0.56602657
24442,5,181.28496,0.49353826
24443,3,171.20897,0.6931597
24444,0,164.72044,0.5651133
24445,4,162.69681,0.7166752
24446,3,154.26622,0.7624724
24447,8,160.79465,0.5202411
24448,1,179.5966,0.5643688
24449,3,157.80046,0.83477837
24450,0,141.02946,0.7786333
24451,3,158.43811,0.720734
24452,0,187.48904,0.57159466
24453,3,155.27972,0.7674885
24454,7,146.01178,0.6666641
24455,5,198.58089,0.39084244
24456,8,196.35834,0.41868487
24457,4,158.84279,0.718781
24458,8,171.27306,0.4551458
24459,1,178.84764,0.51997685
24460,4,175.7373,0.6469274
24461,1,146.69551,0.87185746
24462,3,152.45523,0.741845
24463,9,173.6392,0.6008912
24464,4,142.7071,0.83723885
24465,3,141.99812,0.8099748
24466,1,189.05269,0.4326393
24467,2,194.06335,0.41141453
24468,5,167.89922,0.69286036
24469,6,124.33656,0.85034883
24470,0,168.14307,0.69127214
24471,0,179.36884,0.6122952
24472,9,150.84172,0.6366905
24473,1,167.24252,0.5339686
24474,0,193.30632,0.47327211
24475,3,161.14563,0.759439
24476,5,191.36568,0.46414948
24477,0,141.90067,0.71910584
24478,6,171.26044,0.45030844
24479,4,138.30861,0.89254534
24480,3,164.37267,0.69766784
24481,8,170.52278,0.6659236
24482,0,208.4906,0.34676108
24483,3,122.1991,0.8154428
24484,2,165.10092,0.7409582
24485,4,132.6442,0.89397556
24486,9,173.24838,0.67865014
24487,0,218.53415,0.4049839
24488,1,133.96489,0.7741433
24489,9,148.40259,0.7534002
24490,8,151.4935,0.6872415
24491,0,159.93773,0.5357941
24492,4,153.32678,0.65354174
24493,4,162.85437,0.6572455
24494,5,143.99268,0.68909055
24495,4,131.59897,0.9039523
24496,7,124.56421,0.9022814
24497,8,159.58017,0.50296307
24498,0,204.53268,0.3409738
24499,3,158.11261,0.6994417
24500,5,152.44226,0.7526104
24501,4,145.16037,0.8651616
24502,4,168.6167,0.7373566
24503,4,160.0626,0.67157406
24504,3,151.10231,0.69765174
24505,6,132.46019,0.8897163
24506,4,204.01031,0.56301177
24507,9,175.21504,0.45280647
24508,5,120.008865,0.7883177
24509,4,122.634735,0.83955956
24510,7,176.55647,0.5502191
24511,9,144.99371,0.73771614
24512,1,160.60626,0.7065072
24513,0,178.40729,0.679219
24514,9,173.13443,0.5765732
24515,3,175.33926,0.5812977
24516,0,182.83351,0.5050016
24517,8,163.22362,0.6866469
24518,6,191.9969,0.5031408
24519,9,160.37193,0.513612
24520,6,140.11066,0.8050776
24521,0,186.52675,0.5472356
24522,0,182.20532,0.49650803
24523,9,164.11339,0.6085791
24524,7,190.90244,0.6013935
24525,4,165.88992,0.7143447
24526,3,196.45723,0.48461568
24527,4,164.77686,0.7361262
24528,6,187.70511,0.5264477
24529,3,162.15875,0.673041
24530,8,168.59203,0.40675157
24531,0,155.91875,0.61605823
24532,6,133.10701,0.90126944
24533,7,193.9161,0.5513482
24534,4,187.35706,0.5470931
24535,2,140.0375,0.83090895
24536,8,158.21422,0.65147686
24537,1,202.60176,0.5469114
24538,7,111.37921,0.8344494
24539,7,220.33028,0.20018977
24540,5,136.64967,0.8850284
24541,4,127.066925,0.8501161
24542,4,125.69354,0.8715921
24543,1,145.65332,0.6742269
24544,4,172.23978,0.65257746
24545,4,190.35162,0.5395313
24546,6,162.43878,0.57888937
24547,4,182.37286,0.6017134
24548,4,173.8278,0.50380874
24549,3,151.19933,0.70599616
24550,0,141.06734,0.6260667
24551,1,136.81612,0.8288384
24552,0,204.77582,0.43936455
24553,2,171.29659,0.60107785
24554,4,162.15901,0.7123959
24555,0,156.27843,0.59295243
24556,0,150.30516,0.8162899
24557,8,172.18488,0.6502301
24558,3,142.85696,0.8392393
24559,8,202.71648,0.42125747
24560,4,161.41281,0.7492368
24561,8,154.30058,0.71524936
24562,4,133.1511,0.8011942
24563,9,161.9849,0.4984537
24564,3,145.85023,0.77847195
24565,0,178.40804,0.45428723
24566,3,163.78224,0.4835713
24567,8,165.13844,0.5593478
24568,1,194.22,0.45354325
24569,6,173.01427,0.588639
24570,7,135.7164,0.8261137
24571,5,167.21506,0.63142204
24572,6,131.90187,0.81539774
24573,7,168.57257,0.74432766
24574,0,201.42004,0.44965377
24575,0,193.05783,0.3646137
24576,9,153.1082,0.7345414
24577,5,163.24092,0.74052656
24578,8,172.14265,0.63885677
24579,7,121.2501,0.897773
24580,4,117.101166,0.88768893
24581,6,129.80603,0.7211933
24582,2,163.58022,0.6475364
24583,4,172.50987,0.6465931
24584,0,200.82555,0.48463106
24585,8,163.07213,0.71563
24586,4,150.36218,0.7659893
24587,9,178.61906,0.5653353
24588,9,156.47249,0.5455735
24589,0,190.22652,0.5267221
24590,1,191.373,0.4840174
24591,7,221.82706,0.40767506
24592,5,148.65208,0.90467656
24593,5,184.6629,0.7138498
24594,0,164.51457,0.49283403
24595,4,183.6152,0.5697458
24596,3,167.93195,0.70151675
24597,7,124.380135,0.8485665
24598,8,168.64386,0.5388403
24599,5,195.68684,0.60292023
24600,8,166.93716,0.5275844
24601,3,194.03676,0.44186917
24602,4,213.37906,0.41095442
24603,0,169.00179,0.7208638
24604,4,164.80602,0.7371192
24605,6,174.36168,0.622358
24606,9,190.7126,0.42619538
24607,8,155.26973,0.74763685
24608,1,182.71141,0.6704864
24609,5,162.09985,0.70664907
24610,7,135.8044,0.8079376
24611,9,177.29643,0.6132762
24612,3,169.77579,0.6837483
24613,0,166.29922,0.52366567
24614,0,174.37523,0.49507356
24615,2,210.77913,0.2791104
24616,5,187.58202,0.50073826
24617,0,162.38464,0.758531
24618,1,152.64212,0.6737193
24619,3,188.87292,0.6020639
24620,0,179.41403,0.4904028
24621,3,175.70624,0.61046255
24622,3,137.38344,0.7869448
24623,6,193.10226,0.30831128
24624,3,143.38155,0.8312017
24625,3,150.7504,0.69009995
24626,0,143.2239,0.76136225
24627,0,211.3351,0.51983625
24628,0,135.95833,0.7595644
24629,7,114.968796,0.83444124
24630,0,152.0277,0.6895859
24631,5,225.1278,0.43083006
24632,6,121.347176,0.84720474
24633,5,152.99028,0.8332156
24634,0,158.47942,0.81103057
24635,9,150.79164,0.64365745
24636,0,147.40024,0.7328454
24637,4,162.47192,0.6558616
24638,4,131.95241,0.8755272
24639,1,178.31204,0.6865124
24640,3,182.89601,0.5698906
24641,0,156.87091,0.62098676
24642,3,184.25627,0.5890086
24643,5,152.96945,0.88118804
24644,8,146.5173,0.7970099
24645,0,195.25508,0.6275212
24646,8,173.68774,0.57307166
24647,0,158.96274,0.70092666
24648,0,154.82925,0.67542964
24649,7,193.24396,0.55426115
24650,1,135.53773,0.8061116
24651,3,190.91347,0.4924452
24652,5,154.91113,0.6873669
24653,3,142.37048,0.83432364
